340800,安庆市,117.058738772107,30.5378978173811,110000,北京市,116.39564503787867,39.92998577808024
340800,安庆市,117.058738772107,30.5378978173811,110000,北京市,116.39564503787867,39.92998577808024
340800,安庆市,117.058738772107,30.5378978173811,110000,北京市,116.39564503787867,39.92998577808024
340800,安庆市,117.058738772107,30.5378978173811,120000,天津市,117.21081309155257,39.143929903310074
340800,安庆市,117.058738772107,30.5378978173811,440400,珠海市,113.56244702619,22.2569146461257
340800,安庆市,117.058738772107,30.5378978173811,440400,珠海市,113.56244702619,22.2569146461257
340800,安庆市,117.058738772107,30.5378978173811,330200,宁波市,121.579005972589,29.8852589659181
340800,安庆市,117.058738772107,30.5378978173811,330200,宁波市,121.579005972589,29.8852589659181
340800,安庆市,117.058738772107,30.5378978173811,330200,宁波市,121.579005972589,29.8852589659181
340800,安庆市,117.058738772107,30.5378978173811,460200,三亚市,109.522771281359,18.2577759148975
210300,鞍山市,123.007763328884,41.1187436821535,510500,泸州市,105.443970289206,28.8959298038601
210300,鞍山市,123.007763328884,41.1187436821535,510500,泸州市,105.443970289206,28.8959298038601
150200,包头市,109.846238532492,40.6471194257086,610400,咸阳市,108.707509278196,34.3453729959986
150200,包头市,109.846238532492,40.6471194257086,610600,延安市,109.500509756969,36.6033203522603
150200,包头市,109.846238532492,40.6471194257086,330200,宁波市,121.579005972589,29.8852589659181
150200,包头市,109.846238532492,40.6471194257086,350400,三明市,117.642193934044,26.2708352793622
110000,北京市,116.39564503787867,39.92998577808024,530500,保山市,99.1779956132782,25.1204891961904
110000,北京市,116.39564503787867,39.92998577808024,530500,保山市,99.1779956132782,25.1204891961904
110000,北京市,116.39564503787867,39.92998577808024,530500,保山市,99.1779956132782,25.1204891961904
110000,北京市,116.39564503787867,39.92998577808024,530500,保山市,99.1779956132782,25.1204891961904
110000,北京市,116.39564503787867,39.92998577808024,530500,保山市,99.1779956132782,25.1204891961904
110000,北京市,116.39564503787867,39.92998577808024,530500,保山市,99.1779956132782,25.1204891961904
110000,北京市,116.39564503787867,39.92998577808024,530500,保山市,99.1779956132782,25.1204891961904
110000,北京市,116.39564503787867,39.92998577808024,530500,保山市,99.1779956132782,25.1204891961904
110000,北京市,116.39564503787867,39.92998577808024,530500,保山市,99.1779956132782,25.1204891961904
110000,北京市,116.39564503787867,39.92998577808024,530500,保山市,99.1779956132782,25.1204891961904
110000,北京市,116.39564503787867,39.92998577808024,530500,保山市,99.1779956132782,25.1204891961904
110000,北京市,116.39564503787867,39.92998577808024,530500,保山市,99.1779956132782,25.1204891961904
110000,北京市,116.39564503787867,39.92998577808024,530500,保山市,99.1779956132782,25.1204891961904
110000,北京市,116.39564503787867,39.92998577808024,530500,保山市,99.1779956132782,25.1204891961904
110000,北京市,116.39564503787867,39.92998577808024,540300,昌都市,97.1855815799761,31.1405756318821
110000,北京市,116.39564503787867,39.92998577808024,540300,昌都市,97.1855815799761,31.1405756318821
110000,北京市,116.39564503787867,39.92998577808024,540300,昌都市,97.1855815799761,31.1405756318821
110000,北京市,116.39564503787867,39.92998577808024,610400,咸阳市,108.707509278196,34.3453729959986
110000,北京市,116.39564503787867,39.92998577808024,610400,咸阳市,108.707509278196,34.3453729959986
110000,北京市,116.39564503787867,39.92998577808024,610400,咸阳市,108.707509278196,34.3453729959986
110000,北京市,116.39564503787867,39.92998577808024,610400,咸阳市,108.707509278196,34.3453729959986
110000,北京市,116.39564503787867,39.92998577808024,610400,咸阳市,108.707509278196,34.3453729959986
110000,北京市,116.39564503787867,39.92998577808024,610400,咸阳市,108.707509278196,34.3453729959986
110000,北京市,116.39564503787867,39.92998577808024,610600,延安市,109.500509756969,36.6033203522603
110000,北京市,116.39564503787867,39.92998577808024,610600,延安市,109.500509756969,36.6033203522603
110000,北京市,116.39564503787867,39.92998577808024,610600,延安市,109.500509756969,36.6033203522603
110000,北京市,116.39564503787867,39.92998577808024,610600,延安市,109.500509756969,36.6033203522603
110000,北京市,116.39564503787867,39.92998577808024,610600,延安市,109.500509756969,36.6033203522603
110000,北京市,116.39564503787867,39.92998577808024,610600,延安市,109.500509756969,36.6033203522603
110000,北京市,116.39564503787867,39.92998577808024,610700,汉中市,107.045477628725,33.0815689781577
110000,北京市,116.39564503787867,39.92998577808024,610800,榆林市,109.745925744329,38.2794392400706
110000,北京市,116.39564503787867,39.92998577808024,620100,兰州市,103.823305440729,36.0642255250426
110000,北京市,116.39564503787867,39.92998577808024,620100,兰州市,103.823305440729,36.0642255250426
110000,北京市,116.39564503787867,39.92998577808024,620200,嘉峪关市,98.281634585257,39.8023973267335
110000,北京市,116.39564503787867,39.92998577808024,620200,嘉峪关市,98.281634585257,39.8023973267335
110000,北京市,116.39564503787867,39.92998577808024,620200,嘉峪关市,98.281634585257,39.8023973267335
110000,北京市,116.39564503787867,39.92998577808024,620200,嘉峪关市,98.281634585257,39.8023973267335
110000,北京市,116.39564503787867,39.92998577808024,620200,嘉峪关市,98.281634585257,39.8023973267335
110000,北京市,116.39564503787867,39.92998577808024,330300,温州市,120.690634733709,28.0028375940412
110000,北京市,116.39564503787867,39.92998577808024,330300,温州市,120.690634733709,28.0028375940412
110000,北京市,116.39564503787867,39.92998577808024,330300,温州市,120.690634733709,28.0028375940412
110000,北京市,116.39564503787867,39.92998577808024,330300,温州市,120.690634733709,28.0028375940412
110000,北京市,116.39564503787867,39.92998577808024,330300,温州市,120.690634733709,28.0028375940412
110000,北京市,116.39564503787867,39.92998577808024,330782,义乌市,120.067295648667,29.3064439118394
